"formula","A","B1","B2","X","tolerance_factor","irA","rsA","rpA","rdA","XcA","eaA","ipA","hoalA","lualA","irB1","rsB1","rpB1","rdB1","XcB1","eaB1","ipB1","hoalB1","lualB1","irB2","rsB2","rpB2","rdB2","XcB2","eaB2","ipB2","hoalB2","lualB2","irX","rsX","rpX","rdX","XcX","eaX","ipX","hoalX","lualX" 
"Rb2PdYBr6","Rb","Pd","Y","Br","0.9619789111890923","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Tl2CuInF6","Tl","Cu","In","F","1.0598243481613971","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.77","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Tl2CuInCl6","Tl","Cu","In","Cl","0.9945817924203847","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.77","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Tl2CuInI6","Tl","Cu","In","I","0.9570222432139536","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.77","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Tl2CuInBr6","Tl","Cu","In","Br","0.978872775413071","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.77","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Tl2CuYF6","Tl","Cu","Y","F","1.035348035270834","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.77","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Tl2CuYCl6","Tl","Cu","Y","Cl","0.9757806243217008","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.77","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Tl2CuYI6","Tl","Cu","Y","I","0.941255814165948","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.77","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Tl2CuYBr6","Tl","Cu","Y","Br","0.9613616345291164","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.77","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Tl2CuAgF6","Tl","Cu","Ag","F","1.0828640079040364","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Tl2CuAgCl6","Tl","Cu","Ag","Cl","1.0121332358160386","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Tl2CuAgI6","Tl","Cu","Ag","I","0.9716705428549834","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Tl2CuAgBr6","Tl","Cu","Ag","Br","0.9951873216699556","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Tl2CuInF6","Tl","Cu","In","F","1.0699420030364464","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Tl2CuInCl6","Tl","Cu","In","Cl","1.00230669954598","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Tl2CuInI6","Tl","Cu","In","I","0.9634777052255148","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Tl2CuInBr6","Tl","Cu","In","Br","0.9860571627555523","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Tl2CuPdF6","Tl","Cu","Pd","F","1.080254697041617","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.0","0.497","0.567","2.2","53.7","31.9373","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Tl2CuPdCl6","Tl","Cu","Pd","Cl","1.0101525445522106","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.0","0.497","0.567","2.2","53.7","31.9373","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Tl2CuPdI6","Tl","Cu","Pd","I","0.9700208475360447","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.0","0.497","0.567","2.2","53.7","31.9373","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Tl2CuPdBr6","Tl","Cu","Pd","Br","0.993347788727867","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.0","0.497","0.567","2.2","53.7","31.9373","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Tl2CuSbF6","Tl","Cu","Sb","F","1.080254697041617","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.969","1.193","0.44","2.05","103.2","25.3","11","12","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Tl2CuSbCl6","Tl","Cu","Sb","Cl","1.0101525445522106","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.969","1.193","0.44","2.05","103.2","25.3","11","12","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Tl2CuSbI6","Tl","Cu","Sb","I","0.9700208475360447","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.969","1.193","0.44","2.05","103.2","25.3","11","12","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Tl2CuSbBr6","Tl","Cu","Sb","Br","0.993347788727867","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.969","1.193","0.44","2.05","103.2","25.3","11","12","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Tl2CuScF6","Tl","Cu","Sc","F","1.0841733960635336","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.745","1.57","0.5","0.539","1.36","18.1","24.75666","7","8","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Tl2CuScCl6","Tl","Cu","Sc","Cl","1.0131264970876932","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.745","1.57","0.5","0.539","1.36","18.1","24.75666","7","8","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Tl2CuScI6","Tl","Cu","Sc","I","0.9724974965084772","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.745","1.57","0.5","0.539","1.36","18.1","24.75666","7","8","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Tl2CuScBr6","Tl","Cu","Sc","Br","0.996109645415711","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.745","1.57","0.5","0.539","1.36","18.1","24.75666","7","8","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Tl2CuYF6","Tl","Cu","Y","F","1.0450016300052938","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Tl2CuYCl6","Tl","Cu","Y","Cl","0.9832151433641518","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Tl2CuYI6","Tl","Cu","Y","I","0.9474996338287401","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Tl2CuYBr6","Tl","Cu","Y","Br","0.9682903670302271","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Tl2PdAgF6","Tl","Pd","Ag","F","1.1207642481806777","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Tl2PdAgCl6","Tl","Pd","Ag","Cl","1.040701512633427","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Tl2PdAgI6","Tl","Pd","Ag","I","0.995369824388032","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Tl2PdAgBr6","Tl","Pd","Ag","Br","1.0216751971516655","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Tl2PdCrF6","Tl","Pd","Cr","F","1.1599112529683597","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.615","1.453","0.416","0.0","1.66","64.3","30.96","7","8","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Tl2PdCrCl6","Tl","Pd","Cr","Cl","1.0698195860438957","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.615","1.453","0.416","0.0","1.66","64.3","30.96","7","8","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Tl2PdCrI6","Tl","Pd","Cr","I","1.0193439414785554","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.615","1.453","0.416","0.0","1.66","64.3","30.96","7","8","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Tl2PdCrBr6","Tl","Pd","Cr","Br","1.048587616979075","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.615","1.453","0.416","0.0","1.66","64.3","30.96","7","8","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Tl2PdGaF6","Tl","Pd","Ga","F","1.1584126596182713","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.62","0.96","0.298","0.276","1.81","28.9","30.71","8","9","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Tl2PdGaCl6","Tl","Pd","Ga","Cl","1.0687121123523389","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.62","0.96","0.298","0.276","1.81","28.9","30.71","8","9","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Tl2PdGaI6","Tl","Pd","Ga","I","1.0184354352918545","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.62","0.96","0.298","0.276","1.81","28.9","30.71","8","9","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Tl2PdGaBr6","Tl","Pd","Ga","Br","1.047565601757848","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.62","0.96","0.298","0.276","1.81","28.9","30.71","8","9","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Tl2PdInF6","Tl","Pd","In","F","1.106927652524126","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Tl2PdInCl6","Tl","Pd","In","Cl","1.0303152699923748","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Tl2PdInI6","Tl","Pd","In","I","0.9867742300496205","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Tl2PdInBr6","Tl","Pd","In","Br","1.0120549033931752","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Tl2PdMoF6","Tl","Pd","Mo","F","1.1378317240412972","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.69","1.52","0.56","0.702","2.16","71.9","27.13","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Tl2PdMoCl6","Tl","Pd","Mo","Cl","1.0534447964615912","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.69","1.52","0.56","0.702","2.16","71.9","27.13","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Tl2PdMoI6","Tl","Pd","Mo","I","1.0058842943639619","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.69","1.52","0.56","0.702","2.16","71.9","27.13","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Tl2PdMoBr6","Tl","Pd","Mo","Br","1.0334637571188001","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.69","1.52","0.56","0.702","2.16","71.9","27.13","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Tl2PdNbF6","Tl","Pd","Nb","F","1.1292334994263755","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.72","1.589","0.586","0.747","1.6","86.1","25.04","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Tl2PdNbCl6","Tl","Pd","Nb","Cl","1.0470343818786607","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.72","1.589","0.586","0.747","1.6","86.1","25.04","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Tl2PdNbI6","Tl","Pd","Nb","I","1.0005994381764103","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.72","1.589","0.586","0.747","1.6","86.1","25.04","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Tl2PdNbBr6","Tl","Pd","Nb","Br","1.0275356667337974","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.72","1.589","0.586","0.747","1.6","86.1","25.04","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Tl2PdNiF6","Tl","Pd","Ni","F","1.1644303877201845","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.6","1.139","0.339","0.325","1.91","112.0","35.19","7","8","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Tl2PdNiCl6","Tl","Pd","Ni","Cl","1.0731558217592092","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.6","1.139","0.339","0.325","1.91","112.0","35.19","7","8","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Tl2PdNiI6","Tl","Pd","Ni","I","1.0220792114467447","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.6","1.139","0.339","0.325","1.91","112.0","35.19","7","8","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Tl2PdNiBr6","Tl","Pd","Ni","Br","1.0516656628214798","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.6","1.139","0.339","0.325","1.91","112.0","35.19","7","8","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Tl2PdPdF6","Tl","Pd","Pd","F","1.1179693248685065","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.76","0.0","0.497","0.567","2.2","53.7","31.9373","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Tl2PdPdCl6","Tl","Pd","Pd","Cl","1.0386075458072026","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.76","0.0","0.497","0.567","2.2","53.7","31.9373","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Tl2PdPdI6","Tl","Pd","Pd","I","0.9936387464325747","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.76","0.0","0.497","0.567","2.2","53.7","31.9373","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Tl2PdPdBr6","Tl","Pd","Pd","Br","1.0197365345384746","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.76","0.0","0.497","0.567","2.2","53.7","31.9373","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Tl2PdRhF6","Tl","Pd","Rh","F","1.1450975715766822","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.665","1.364","0.496","0.589","2.28","109.7","31.06","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Tl2PdRhCl6","Tl","Pd","Rh","Cl","1.0588470774690866","1.84","1.06","1.319","0.584","1.62","9.2","6.1082","15","16","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.665","1.364","0.496","0.589","2.28","109.7","31.06","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
